,INFY,YESBANK,SUNPHARMA,MARUTI,KOTAKBANK,INDUSINDBK,AXISBANK,RELIANCE,TCS,LT,SBIN,HDFC,ICICIBANK,TATASTEEL,HDFCBANK,ITC,TATAMOTORS,VEDL,HINDUNILVR,ADANIPORTS,M&M,BHARTIARTL,BAJAJ-AUTO,ASIANPAINT,WIPRO,HEROMOTOCO,NTPC,COALINDIA,ONGC,POWERGRID,TATAMTRDVR
125,621.674988,335.899994,562.304016,8791.4375,1327.0727539999998,1959.7047120000002,519.150024,1013.697144,1822.6269530000002,1290.564453,273.25,1831.378662,290.00494399999997,553.3984379999999,2055.699951,263.75,305.600006,228.75,1590.400024,364.158478,895.375305,372.25,2815.4135739999997,1272.099976,259.799988,3576.450439,154.565338,270.600006,161.532166,196.744934,181.350006
126,623.174988,332.899994,552.932251,8714.998047,1312.780029,1947.054688,513.25,1026.021118,1816.1898190000002,1274.025757,268.700012,1840.00708,294.25735499999996,548.3881230000001,2056.699951,260.799988,306.549988,229.100006,1593.650024,365.004211,876.47876,368.200012,2775.876221,1254.400024,259.0,3550.5417479999996,152.741699,267.75,158.456299,193.048569,180.350006
127,623.224976,335.200012,574.567017,8734.254883,1319.57666,1946.706177,524.650024,1006.093994,1808.156128,1279.160034,273.25,1886.769775,297.52087400000005,550.598572,2081.800049,265.149994,308.149994,228.649994,1607.550049,364.158478,900.830933,374.600006,2773.720703,1268.199951,257.950012,3558.9011229999996,154.66391000000002,265.100006,158.20825200000002,195.019958,181.600006
128,636.150024,334.200012,570.429565,8638.360352,1328.771851,1959.356079,515.150024,997.3976439999999,1816.788574,1252.994385,268.299988,1878.091675,286.247009,548.6828,2093.949951,262.549988,289.850006,230.25,1614.25,359.133911,896.6647949999999,373.600006,2743.1982420000004,1254.050049,257.450012,3505.176514,152.544556,259.049988,155.47966,192.210724,168.75
129,638.924988,335.899994,571.227112,8793.598633,1330.071289,1975.6417239999998,514.049988,972.7000119999999,1848.973755,1253.4880369999998,267.149994,1897.679321,284.81304900000003,539.693604,2093.050049,264.200012,277.350006,231.600006,1621.5,361.52182,891.060303,380.149994,2753.143799,1273.699951,257.25,3488.018311,153.03743,264.5,156.819153,188.711502,165.899994
130,634.599976,335.100006,573.22113,8745.0625,1324.074341,1957.762451,507.60000599999995,965.2999880000001,1856.05957,1219.521851,261.649994,1891.331909,275.81375099999997,533.700867,2111.649902,262.399994,271.200012,229.75,1608.849976,362.865051,884.166321,374.75,2709.736084,1265.25,255.850006,3459.127197,151.115219,266.450012,154.933945,185.409424,161.850006
131,644.424988,329.200012,563.550293,8627.40625,1337.41748,1960.152954,504.950012,944.7000119999999,1843.5847170000002,1220.4105220000001,256.850006,1863.6115719999998,268.14950600000003,538.416504,2132.899902,260.049988,263.899994,230.0,1604.150024,360.228333,899.9381710000001,376.350006,2663.4379879999997,1267.449951,257.0,3435.467285,153.82603500000002,260.5,152.850311,182.25518799999998,157.649994
132,653.375,339.600006,558.86438,8666.952148,1341.1157230000001,1931.6656489999998,510.39999400000005,972.9500119999999,1843.484741,1255.2653810000002,259.299988,1891.679077,272.451385,557.868469,2108.050049,266.049988,269.299988,235.75,1641.849976,370.128296,889.572388,381.0,2754.5153809999997,1264.099976,261.399994,3394.5996090000003,157.17756699999998,264.399994,156.96798700000002,183.98014799999999,158.699997
133,667.224976,337.0,561.8553469999999,8673.240234,1337.817261,1937.890991,512.599976,961.0499880000001,1851.86792,1240.010132,259.100006,1878.5378420000002,274.379791,551.089783,2073.199951,263.049988,267.25,238.69999700000002,1644.199951,361.372589,880.099365,367.149994,2781.951416,1293.5,260.950012,3337.4536129999997,151.41095,260.850006,154.636292,182.600189,158.600006
134,676.825012,336.799988,571.9250490000001,8822.484375,1351.860229,1941.3771969999998,512.0,971.599976,1872.1271969999998,1236.554321,257.75,1867.9753420000002,269.929596,556.542175,2070.449951,265.149994,269.5,230.94999700000002,1642.75,360.72583,885.158264,370.200012,2807.32959,1291.900024,261.75,3376.463379,152.84028600000002,261.0,156.620712,181.860916,158.050003
135,672.299988,335.5,577.308777,9059.56543,1365.653076,1967.125366,514.299988,990.0499880000001,1865.889771,1243.5153810000002,257.5,1907.051636,270.176849,558.900024,2103.0,264.450012,267.0,228.149994,1676.150024,358.437408,891.2587279999999,366.450012,2918.199951,1291.550049,262.75,3391.0798340000006,150.819504,264.149994,154.735504,180.38237,157.600006
136,642.25,348.799988,563.9989009999999,9175.304688,1363.50415,1955.9196780000002,510.89999400000005,965.0,1877.915405,1237.689819,256.600006,1915.729736,268.594513,553.5,2123.350098,272.299988,261.5,221.100006,1684.0999760000002,359.880127,903.161987,363.450012,2969.800049,1321.849976,265.0,3424.565918,149.93232700000002,270.149994,155.132401,179.002396,153.399994
137,642.25,352.399994,556.7707519999999,9142.095703,1369.950928,1951.13855,514.25,976.5,1909.451904,1250.67395,257.450012,1900.0100100000002,267.01223799999997,554.150024,2114.050049,272.299988,271.149994,219.5,1678.949951,364.257996,917.495544,361.850006,3023.350098,1322.800049,263.0,3555.57666,148.108688,271.299988,154.437836,178.65741,156.850006
138,649.575012,361.899994,567.737671,9205.616211,1384.993164,1946.905273,523.650024,995.650024,1883.8535160000001,1270.2735599999999,261.350006,1894.0096440000002,268.248383,556.849976,2121.300049,274.25,273.350006,226.399994,1694.0999760000002,365.153442,925.3814699999999,361.549988,3017.949951,1364.0,265.100006,3541.400146,148.946579,271.049988,156.124603,181.81163,157.699997
139,651.25,371.25,560.7088620000001,9364.389648,1371.75,1926.4859620000002,532.549988,1025.75,1873.2248539999998,1268.298828,263.5,1923.267334,270.374603,568.599976,2147.100098,276.25,275.399994,225.94999700000002,1687.25,368.735352,923.595947,367.350006,3089.050049,1369.449951,271.100006,3512.0205079999996,151.65739399999998,278.0,156.620712,181.51591499999998,158.350006
140,660.174988,371.350006,559.113647,9225.020508,1382.199951,1907.311768,536.599976,1036.349976,1975.61853,1258.968018,258.899994,1912.357666,265.874969,555.849976,2146.550049,275.649994,267.850006,218.0,1714.0999760000002,371.372009,923.099976,361.899994,3154.350098,1358.300049,272.850006,3500.6999509999996,150.622345,265.25,156.422256,180.234528,154.899994
141,647.299988,374.799988,562.004944,9184.099609,1393.599976,1927.780884,537.25,1082.199951,1967.035889,1283.356445,262.75,1945.63208,269.38568100000003,556.299988,2165.199951,276.75,266.5,211.350006,1739.050049,367.49163799999997,917.5499880000001,361.799988,3101.899902,1357.25,279.5,3498.0500490000004,151.706665,265.200012,157.811371,180.185242,152.300003
142,654.549988,376.399994,557.4686280000001,9269.332031,1404.849976,1915.87793,523.900024,1096.75,1977.265259,1277.77771,257.600006,1956.690552,265.083771,558.150024,2180.699951,270.399994,264.149994,210.600006,1741.1500239999998,368.237854,908.400024,358.049988,3134.0,1368.5,280.700012,3460.600098,150.523773,267.75,153.396027,179.051682,150.300003
143,666.525024,379.0,531.347412,9213.917969,1408.349976,1915.7286379999998,523.099976,1076.150024,1984.800049,1266.422729,251.75,1975.187256,256.43060299999996,519.299988,2169.350098,271.5,251.55000299999998,205.800003,1753.8499760000002,358.337921,900.400024,346.200012,3101.75,1358.599976,283.100006,3423.850098,153.481018,261.549988,152.70146200000002,178.75598100000002,142.75
144,663.700012,380.75,547.149719,9285.936523,1402.699951,1897.6500239999998,538.049988,1091.699951,1997.8499760000002,1271.804077,259.25,1973.699585,263.35318,532.5,2176.699951,269.799988,257.600006,210.149994,1683.75,365.302704,921.099976,342.25,3095.25,1377.900024,284.149994,3479.5500490000004,153.13601699999998,264.700012,154.88433799999999,178.706696,143.550003
145,661.200012,383.799988,547.897461,9204.879883,1402.050049,1892.3499760000002,524.200012,1090.550049,1997.300049,1272.890259,259.0,1991.75,259.694122,504.700012,2176.050049,268.299988,251.94999700000002,203.800003,1643.800049,362.268036,902.25,336.799988,3105.050049,1391.400024,284.100006,3501.5,152.889572,264.0,159.051636,175.996033,137.949997
146,658.275024,391.200012,543.460815,9224.235352,1350.25,1889.050049,527.299988,1103.900024,1981.449951,1239.713989,260.149994,1989.300049,258.309601,499.75,2185.699951,272.899994,252.44999700000002,208.300003,1648.099976,367.292633,910.650024,345.049988,3112.800049,1399.449951,285.25,3458.899902,152.298126,261.5,160.143051,174.71461499999998,139.649994
147,674.174988,386.649994,558.21637,9222.613281,1333.449951,1902.300049,534.450012,1128.550049,1995.949951,1253.3398439999999,260.950012,1975.199951,263.056488,503.450012,2190.100098,273.450012,253.399994,202.600006,1656.199951,368.038849,909.5499880000001,345.549988,2841.100098,1396.900024,283.049988,3373.149902,153.086716,263.149994,156.620712,173.679642,140.800003
148,677.875,387.549988,559.711853,9527.586914,1336.199951,1938.9000239999998,540.799988,1120.150024,2005.050049,1263.361938,266.399994,1966.5999760000002,273.350006,516.849976,2157.75,283.850006,258.25,211.55000299999998,1686.5999760000002,382.11764500000004,907.7000119999999,357.600006,2689.100098,1433.699951,276.049988,3163.899902,155.896103,262.299988,155.281219,174.418915,142.0
149,688.0,384.299988,560.808533,9648.630859,1313.349976,1946.9000239999998,546.0,1110.550049,1996.8499760000002,1305.869019,266.700012,1979.199951,274.5,526.700012,2160.600098,284.25,259.200012,216.149994,1668.0,389.53018199999997,920.400024,356.399994,2650.800049,1466.699951,273.350006,3101.449951,155.008926,266.149994,155.876556,175.404602,142.949997
150,691.849976,383.450012,556.7707519999999,9587.077148,1314.800049,1965.449951,531.849976,1114.050049,1979.4000239999998,1303.400513,271.450012,2000.4000239999998,274.600006,534.549988,2173.699951,286.049988,257.299988,218.94999700000002,1655.349976,395.5,909.4500119999999,351.850006,2638.800049,1450.300049,274.649994,3111.949951,148.798706,264.149994,157.761749,173.137497,141.350006
151,687.599976,369.600006,553.82959,9232.34082,1309.599976,1957.0,541.650024,1110.349976,1963.300049,1289.577026,286.700012,2023.800049,285.799988,534.950012,2189.350098,287.149994,258.5,217.30000299999998,1668.300049,400.0,913.2999880000001,357.600006,2619.25,1432.5,272.549988,3137.699951,151.263077,264.700012,160.887222,180.135941,142.699997
152,687.275024,369.899994,555.275208,9152.560547,1311.0,1975.800049,553.650024,1129.599976,1943.0999760000002,1294.8596189999998,286.600006,2044.449951,293.299988,549.450012,2203.399902,302.200012,267.700012,219.80000299999998,1657.550049,394.25,909.75,364.450012,2678.050049,1433.25,274.5,3193.800049,152.445984,261.950012,160.043854,177.03100600000002,149.100006
153,676.575012,369.049988,561.506409,9216.621094,1304.650024,1966.0,568.450012,1149.699951,1944.949951,1279.456299,297.350006,2028.050049,307.25,552.599976,2172.25,301.100006,267.299988,224.75,1689.0,390.700012,932.7000119999999,383.149994,2668.949951,1430.800049,273.450012,3205.0,153.62889099999998,262.5,162.82203700000002,180.530212,147.199997
154,682.5,367.899994,564.946106,9340.171875,1309.349976,1994.4000239999998,550.099976,1185.849976,1941.25,1286.170532,293.399994,1994.75,303.950012,562.849976,2181.050049,297.200012,264.149994,222.25,1731.5999760000002,400.100006,933.900024,390.700012,2700.699951,1448.300049,276.799988,3293.800049,152.938858,261.700012,164.211136,179.59381100000002,144.199997
155,676.875,366.0,574.068542,9176.975586,1314.400024,2003.4000239999998,544.900024,1191.150024,1975.0999760000002,1281.282959,295.100006,1970.050049,299.049988,554.650024,2157.350098,301.700012,264.950012,218.149994,1733.0999760000002,398.75,927.75,383.649994,2685.649902,1437.75,276.950012,3272.0,153.13601699999998,270.299988,165.401779,181.417358,143.600006
156,677.700012,361.75,577.757385,8996.585938,1281.0,2021.550049,546.099976,1168.349976,1950.6500239999998,1265.6329349999999,294.0,1932.6500239999998,297.850006,554.5,2129.25,299.049988,260.950012,214.149994,1749.0,399.0,911.0,372.950012,2679.5,1418.449951,279.049988,3266.75,153.18528700000002,273.200012,164.707245,185.50798,143.800003
157,682.049988,372.450012,583.091309,9027.682617,1309.199951,2015.8499760000002,574.349976,1176.75,1977.3499760000002,1275.0623779999999,298.600006,1974.3499760000002,304.799988,555.099976,2121.0,303.75,258.75,221.850006,1759.449951,399.75,919.599976,374.700012,2688.649902,1411.349976,278.149994,3246.100098,154.220322,278.5,165.50100700000002,186.88797,142.649994
158,680.400024,377.350006,573.869141,9124.951172,1282.349976,1994.5999760000002,596.5,1191.5,1976.3499760000002,1274.914307,308.549988,1975.5999760000002,315.049988,553.400024,2115.199951,301.600006,254.69999700000002,224.0,1730.5,397.75,933.0499880000001,386.200012,2688.100098,1396.800049,276.700012,3296.949951,154.31890900000002,282.850006,167.882324,186.838684,140.699997
159,684.700012,381.299988,567.837341,9232.488281,1283.5,1995.199951,592.049988,1183.550049,1968.0999760000002,1279.3082279999999,304.0,1972.0,313.100006,573.400024,2132.149902,301.049988,251.850006,226.80000299999998,1730.4000239999998,371.950012,926.2999880000001,381.350006,2683.850098,1419.599976,277.299988,3301.800049,156.339691,275.399994,165.798676,186.395126,140.25
160,681.450012,382.700012,570.828308,9048.462891,1290.349976,2002.25,596.400024,1217.25,1974.5999760000002,1281.381714,308.649994,1980.800049,318.200012,577.650024,2136.850098,300.399994,255.0,224.75,1753.4000239999998,374.200012,928.0499880000001,384.600006,2658.0,1425.199951,278.25,3298.399902,155.896103,276.25,170.561295,186.838684,142.300003
161,690.150024,381.25,568.983887,8996.291992,1277.699951,1985.050049,619.450012,1217.949951,1974.550049,1270.1254880000001,316.450012,1977.550049,332.950012,585.099976,2118.649902,301.850006,257.5,230.5,1753.5,376.899994,933.25,366.75,2660.75,1415.300049,278.899994,3275.149902,158.11402900000002,280.149994,167.584656,189.992905,143.25
162,692.599976,383.0,551.935242,8991.329102,1286.800049,1981.050049,615.650024,1204.0,1993.8499760000002,1248.946045,304.450012,1975.4000239999998,328.149994,575.549988,2115.0,304.700012,250.25,223.649994,1748.699951,378.450012,945.0,369.100006,2631.25,1418.099976,279.049988,3321.399902,157.276154,276.0,167.931931,187.577957,140.050003
163,704.724976,371.100006,561.0578,8931.297852,1287.550049,1993.3499760000002,605.299988,1187.150024,2000.5,1252.550049,294.799988,1946.199951,325.25,569.200012,2090.649902,305.899994,248.55000299999998,216.05000299999998,1732.9000239999998,377.350006,954.0499880000001,368.950012,2632.550049,1398.400024,282.700012,3305.600098,155.797531,279.25,164.856064,185.21228,136.350006
164,704.375,381.75,599.84082,9049.849609,1291.599976,1998.0999760000002,618.299988,1210.949951,2001.25,1253.5,294.700012,1941.6500239999998,332.299988,578.900024,2089.149902,307.25,248.69999700000002,215.100006,1747.0999760000002,373.350006,952.0499880000001,366.5,2645.550049,1395.550049,284.399994,3263.0,154.71319599999998,281.5,165.05452,184.522293,135.399994
165,712.650024,378.700012,617.736816,9201.950195,1244.900024,1983.1500239999998,623.849976,1200.199951,2008.75,1232.949951,292.700012,1890.9000239999998,334.450012,568.099976,2075.600098,306.799988,251.149994,208.550003,1735.199951,369.950012,949.2000119999999,372.049988,2667.149902,1392.349976,279.850006,3286.100098,155.994675,282.450012,162.82203700000002,184.62086499999998,134.600006
166,715.674988,392.950012,621.4257200000001,9148.299805,1262.949951,1989.6500239999998,627.099976,1203.449951,2011.8499760000002,1240.300049,302.0,1883.5999760000002,340.049988,580.599976,2077.25,313.75,257.350006,215.0,1780.800049,373.950012,961.0,371.25,2660.899902,1399.800049,279.600006,3248.600098,155.69894399999998,281.200012,161.829834,184.522293,136.0
167,692.599976,393.850006,622.821533,9075.900391,1271.949951,1989.699951,624.200012,1234.900024,2010.4000239999998,1323.949951,307.549988,1920.050049,338.350006,599.400024,2097.100098,313.100006,269.549988,221.80000299999998,1775.4000239999998,377.549988,968.400024,370.399994,2734.0,1408.900024,284.299988,3305.050049,156.241119,284.200012,167.237381,184.768723,143.800003
168,692.150024,391.0,633.339783,9105.049805,1263.599976,1975.5999760000002,636.200012,1246.5,2013.6500239999998,1322.150024,306.899994,1912.699951,338.899994,582.25,2094.850098,312.75,269.049988,219.19999700000002,1752.4000239999998,377.450012,957.5499880000001,367.75,2727.550049,1402.150024,288.5,3309.600098,158.902634,291.549988,168.42803999999998,184.571579,144.649994
169,699.599976,388.299988,637.178162,9223.599609,1248.150024,1957.9000239999998,631.799988,1269.699951,2035.449951,1352.5,302.25,1906.0999760000002,336.899994,571.5,2081.399902,311.350006,257.399994,214.80000299999998,1771.9000239999998,383.799988,961.650024,369.25,2685.949951,1393.900024,289.5,3280.899902,162.155609,288.600006,170.41246,187.282242,140.350006
170,689.974976,374.649994,627.756653,9163.400391,1254.800049,1927.25,639.599976,1278.050049,2042.199951,1342.800049,300.299988,1918.699951,330.100006,575.450012,2070.550049,310.350006,255.600006,223.94999700000002,1781.75,376.200012,968.7999880000001,368.5,2677.350098,1392.5,292.299988,3212.600098,161.90916399999998,290.399994,173.537918,188.120087,139.300003
171,707.450012,383.100006,619.930176,9249.349609,1274.449951,1948.3499760000002,650.049988,1291.599976,2051.649902,1356.150024,308.25,1923.949951,339.899994,581.049988,2079.75,313.450012,258.899994,225.44999700000002,1791.6500239999998,378.950012,977.650024,378.350006,2701.5,1399.599976,296.5,3223.850098,163.732803,292.600006,174.827805,194.970673,140.449997
172,712.174988,371.350006,619.3320309999999,9418.349609,1284.550049,1933.4000239999998,660.599976,1318.199951,2065.550049,1355.800049,304.950012,1952.449951,338.850006,589.349976,2096.899902,311.5,260.299988,230.399994,1770.800049,387.299988,978.5,376.450012,2688.399902,1407.400024,295.899994,3231.899902,165.852158,294.649994,173.190659,193.98498500000002,139.199997
173,705.174988,366.0,618.833557,9364.0,1287.550049,1907.1500239999998,656.549988,1294.449951,2065.800049,1351.400024,309.649994,1950.1500239999998,340.649994,594.049988,2078.449951,312.700012,261.600006,227.899994,1759.0,385.600006,981.650024,374.850006,2689.199951,1392.0,296.950012,3239.850098,163.634232,287.049988,175.91925,190.929321,140.350006
174,708.75,361.899994,637.5769650000001,9212.400391,1276.050049,1876.199951,649.549988,1274.099976,2079.449951,1349.550049,308.149994,1933.6500239999998,344.399994,608.299988,2067.149902,319.200012,259.649994,229.80000299999998,1771.3499760000002,383.299988,982.400024,382.600006,2701.800049,1375.949951,298.850006,3221.350098,166.78862,285.549988,176.365738,193.147125,138.550003
175,720.0,343.399994,650.238831,9097.25,1285.349976,1903.8499760000002,649.200012,1240.949951,2078.199951,1369.099976,308.850006,1931.5,342.649994,601.650024,2062.25,319.149994,267.100006,227.19999700000002,1780.5999760000002,383.350006,965.25,383.350006,2746.350098,1371.099976,301.649994,3253.100098,168.415115,286.100006,178.548599,197.73062099999999,142.199997
176,716.724976,339.600006,653.977539,8924.0,1270.050049,1896.550049,631.75,1230.400024,2054.949951,1364.300049,306.399994,1939.6500239999998,334.049988,600.5,2074.300049,312.75,266.700012,228.19999700000002,1699.050049,384.649994,945.9500119999999,384.25,2765.149902,1359.449951,309.149994,3242.649902,166.690048,287.450012,175.671188,191.964294,144.100006
177,735.650024,334.100006,652.182983,8873.650391,1259.699951,1851.800049,640.5,1242.349976,2093.199951,1359.5,296.600006,1955.050049,328.299988,593.049988,2052.0,309.649994,262.049988,224.44999700000002,1651.400024,372.75,931.650024,377.75,2731.949951,1312.050049,313.549988,3185.75,165.507141,279.950012,172.94261200000003,191.12645,142.649994
178,729.799988,343.899994,661.4051509999999,8890.900391,1238.550049,1856.0,637.400024,1225.800049,2078.149902,1348.300049,296.75,1939.8499760000002,329.950012,593.900024,2044.1500239999998,310.200012,265.549988,229.55000299999998,1611.0,378.450012,930.25,372.600006,2768.699951,1317.300049,318.049988,3148.199951,165.309998,277.5,172.446503,192.112152,142.899994
179,727.950012,339.0,674.6152950000001,8772.299805,1260.349976,1881.0,639.049988,1260.150024,2075.699951,1346.599976,296.649994,1954.5,328.450012,600.450012,2056.550049,310.700012,269.950012,229.30000299999998,1608.050049,384.350006,934.9500119999999,372.25,2783.300049,1314.650024,320.450012,3161.0,168.600006,283.200012,173.289871,196.350647,144.399994
180,733.150024,323.450012,662.202698,8732.549805,1247.949951,1876.25,645.150024,1276.75,2079.699951,1348.75,291.850006,1924.9000239999998,335.049988,619.0,2057.850098,310.399994,277.5,231.05000299999998,1638.949951,377.100006,973.4500119999999,390.799988,2924.0,1317.349976,324.049988,3327.449951,169.449997,285.75,170.809341,192.949997,148.050003
181,731.950012,323.75,637.5769650000001,8648.150391,1225.150024,1828.5999760000002,651.549988,1257.150024,2081.199951,1339.599976,285.0,1883.800049,333.049988,613.5,2042.4000239999998,306.200012,275.549988,223.100006,1610.550049,371.75,938.0,388.299988,2866.550049,1292.449951,324.899994,3278.350098,168.949997,280.149994,167.336594,193.050003,146.850006
182,734.25,316.700012,629.1524049999999,8512.849609,1206.400024,1829.1500239999998,650.5,1238.449951,2045.949951,1329.900024,282.299988,1865.5,326.600006,592.299988,2000.199951,297.25,267.200012,219.399994,1591.449951,364.700012,940.4500119999999,379.850006,2831.050049,1295.849976,323.350006,3178.0,169.550003,282.799988,166.493225,186.850006,142.75
183,742.700012,314.450012,647.895813,8502.099609,1231.599976,1825.199951,635.549988,1252.699951,2043.75,1350.849976,285.450012,1877.300049,323.100006,605.5,2018.449951,306.5,262.649994,223.75,1627.949951,376.149994,937.0499880000001,375.0,2871.199951,1291.75,328.649994,3164.199951,169.899994,281.299988,167.187775,193.199997,142.449997
184,735.200012,323.100006,663.099976,8632.849609,1237.5,1873.5999760000002,636.25,1252.800049,2063.300049,1358.900024,290.399994,1926.25,328.149994,615.349976,2029.199951,306.950012,266.450012,235.5,1630.150024,380.049988,950.5,383.649994,2878.149902,1331.0,330.149994,3186.949951,175.0,277.299988,171.553497,200.100006,144.100006
185,726.549988,318.600006,646.150024,8533.5,1229.900024,1877.300049,626.049988,1226.25,2071.600098,1344.25,285.600006,1878.5999760000002,325.450012,615.650024,1992.449951,301.899994,260.200012,234.649994,1604.050049,381.450012,947.2000119999999,382.399994,2857.100098,1305.300049,329.149994,3132.199951,172.600006,274.799988,170.41246,201.5,141.0
186,719.150024,323.149994,642.299988,8400.099609,1216.25,1861.449951,608.450012,1217.199951,2070.0,1328.699951,274.0,1856.1500239999998,318.700012,612.450012,1993.3499760000002,302.600006,251.44999700000002,230.100006,1666.150024,377.549988,947.2999880000001,373.549988,2775.899902,1291.150024,332.5,3111.649902,169.699997,273.450012,172.0,198.649994,137.550003
187,720.400024,318.5,647.299988,8207.0,1227.0,1804.5999760000002,609.200012,1210.300049,2076.899902,1332.25,271.399994,1831.1500239999998,320.850006,620.450012,1961.949951,299.649994,252.69999700000002,230.0,1648.900024,372.950012,947.2999880000001,369.700012,2795.300049,1289.349976,332.75,3142.350098,169.100006,280.549988,176.649994,198.149994,137.050003
188,706.299988,227.05000299999998,635.5,8039.549805,1179.650024,1761.699951,599.400024,1216.849976,2103.800049,1331.75,270.049988,1835.25,317.799988,624.549988,1968.8499760000002,303.75,250.19999700000002,229.69999700000002,1621.650024,362.0,957.2000119999999,372.399994,2795.649902,1303.099976,337.350006,3165.699951,167.350006,275.649994,180.100006,200.199997,131.850006
189,717.299988,226.25,623.700012,7795.850098000001,1149.400024,1674.650024,597.549988,1232.300049,2198.699951,1318.400024,264.549988,1721.050049,308.75,606.599976,1926.25,297.899994,240.25,229.649994,1591.0,345.75,895.400024,357.5,2756.350098,1265.849976,332.600006,3105.600098,168.300003,281.450012,180.100006,198.449997,128.050003
190,726.5,219.850006,639.799988,8003.299805,1182.5,1693.0999760000002,615.25,1230.599976,2183.100098,1318.849976,270.25,1771.75,310.149994,599.950012,1951.699951,301.049988,240.899994,230.69999700000002,1634.300049,338.700012,893.4500119999999,360.100006,2787.949951,1290.949951,329.5,3107.699951,169.800003,275.200012,182.0,192.350006,127.5
191,717.799988,223.649994,639.849976,7844.399901999999,1169.75,1700.5999760000002,615.900024,1251.75,2141.449951,1332.699951,264.0,1766.199951,312.5,609.049988,1967.3499760000002,293.0,233.30000299999998,241.55000299999998,1610.699951,338.299988,890.9500119999999,360.899994,2775.699951,1280.550049,319.899994,3104.5,167.699997,272.5,180.5,193.0,123.300003
192,724.150024,203.199997,629.700012,7556.049805,1144.449951,1679.449951,598.700012,1252.900024,2187.800049,1308.650024,265.0,1729.699951,306.649994,609.900024,1977.949951,293.25,225.55000299999998,240.399994,1618.849976,334.649994,876.150024,356.100006,2782.5,1286.599976,320.600006,3091.600098,167.600006,276.299988,176.0,194.800003,118.75
193,727.849976,183.449997,623.349976,7350.549805,1143.5,1687.050049,612.349976,1258.199951,2184.5,1266.650024,265.0,1755.5,305.0,580.349976,2005.6500239999998,296.700012,223.44999700000002,231.75,1607.650024,328.450012,860.7000119999999,338.25,2687.100098,1294.050049,324.200012,2932.149902,166.600006,266.850006,177.25,188.449997,116.5
